"M718",1.00,1.00,1.00,1.00,64.65,48.72,60.62,77.56,24.24,35.67,50.00,35.14
"AH66",1.00,1.00,1.00,1.00,67.57,51.44,63.11,76.91,27.46,39.24,53.71,42.75
"X20",3.00,3.00,3.00,3.00,,54.76,64.24,83.26,45.36,46.49,74.15,50.05
"23H",2.00,3.00,3.00,3.00,93.32,53.81,65.34,92.44,45.65,53.42,81.73,59.54
"T52",3.00,3.00,3.00,3.00,99.72,55.63,69.46,92.92,44.45,61.67,84.88,69.42
"B60",3.00,3.00,3.00,3.00,91.05,55.21,63.29,90.01,47.04,57.41,76.88,56.95
"I06",3.00,3.00,3.00,3.00,96.36,59.33,68.41,93.47,51.33,57.63,81.50,69.30
"O53",3.00,3.00,0.00,0.00,89.36,,65.71,89.84,32.83,47.29,72.08,63.28
"M243",3.00,3.00,3.00,3.00,96.74,53.56,67.67,85.85,38.51,51.78,85.99,60.59
"13C",3.00,3.00,3.00,3.00,82.20,56.11,60.82,86.18,36.16,46.85,69.54,51.45
"M132",3.00,3.00,3.00,3.00,89.36,57.16,64.18,90.59,44.06,39.73,73.92,50.12
"G26",3.00,3.00,3.00,3.00,101.06,56.87,66.39,92.82,47.74,57.39,88.22,60.27
"O96 (was UNK-821)",3.00,3.00,3.00,3.00,81.64,52.67,61.02,82.54,44.07,52.48,69.95,57.00
"D71",3.00,3.00,3.00,3.00,99.30,59.40,66.71,92.98,51.26,56.15,83.53,53.99
"J99",3.00,3.00,3.00,3.00,87.96,55.60,62.94,91.63,46.35,55.20,74.33,57.86
"94B",3.00,3.00,3.00,3.00,84.57,55.02,62.13,88.64,51.40,51.85,72.02,51.05
"50D & Fetus",3.00,3.00,3.00,3.00,84.13,54.11,61.90,86.91,43.55,48.91,71.05,53.81
"03G",1.00,3.00,0.00,0.00,92.61,56.28,63.19,86.41,35.37,49.04,75.75,54.20
"I037",3.00,3.00,3.00,3.00,80.24,54.07,61.60,83.23,46.15,48.33,67.90,48.30
"13S",1.00,2.00,0.00,0.00,81.72,54.36,63.30,87.16,35.32,41.05,64.38,43.64
"85H",1.00,3.00,3.00,3.00,88.31,52.74,66.85,88.90,49.42,48.97,74.30,58.56
"93A",3.00,3.00,3.00,3.00,86.56,54.73,64.17,87.02,46.05,51.20,72.72,52.23
"AJ18",1.00,3.00,3.00,1.00,66.87,53.73,57.97,76.48,35.44,43.34,52.88,35.76
"75S",1.00,1.00,1.00,1.00,68.57,54.40,60.07,79.95,33.95,43.88,53.58,36.72
"X11",3.00,3.00,3.00,3.00,81.95,53.31,62.63,85.58,42.36,51.30,73.02,51.88
"47K",1.00,3.00,3.00,3.00,78.13,52.58,60.55,79.33,40.88,45.32,61.98,45.26
"46B",3.00,3.00,3.00,3.00,80.28,53.46,62.36,80.68,41.00,48.00,66.51,48.00
"D68",3.00,3.00,3.00,3.00,96.37,53.86,65.34,85.82,47.90,57.29,84.69,66.04
"N7",,,,,,,,,,,,
"78A INF 2005",,,,,,,,,,,,
"AE57 INF 2005",1.00,1.00,1.00,1.00,,,,,18.13,25.61,34.72,24.44
"AJ23",1.00,1.00,1.00,1.00,55.81,,59.62,,21.87,28.00,37.49,28.47
"M789",1.00,1.00,1.00,1.00,56.68,,,,22.89,32.47,41.36,29.97
"AD10 (was UNK-829)",1.00,3.00,2.00,1.00,71.82,52.10,60.29,76.05,34.16,44.90,56.16,38.29
"M690",1.00,3.00,2.00,1.00,71.56,53.30,60.68,80.50,32.15,43.18,58.58,39.11
"72F",3.00,3.00,3.00,3.00,87.15,58.88,64.74,90.29,44.46,52.07,69.98,52.00
"AI69",1.00,3.00,3.00,2.00,75.21,52.73,63.83,82.20,30.34,40.68,61.06,37.96
"25V",1.00,1.00,1.00,1.00,70.23,52.85,61.92,81.32,31.42,41.10,55.41,39.13
"71R",1.00,3.00,3.00,3.00,75.32,50.38,60.15,76.79,40.23,46.78,61.55,44.14
"23S",1.00,3.00,3.00,3.00,76.73,50.13,58.30,81.32,40.35,49.97,60.83,44.25
"AC28",3.00,3.00,3.00,3.00,80.78,54.36,59.28,87.53,43.53,51.65,68.82,49.55
"AG89",1.00,3.00,3.00,2.00,68.40,51.39,60.03,77.31,27.18,44.63,54.03,36.88
"23F",3.00,3.00,0.00,0.00,81.38,52.75,60.97,82.74,36.01,39.99,69.18,49.39
"51B",3.00,3.00,3.00,3.00,83.45,58.26,65.01,91.07,45.38,46.99,71.25,51.33
"AO75",1.00,1.00,1.00,1.00,58.94,,,,20.26,31.57,41.68,29.97
"81L",1.00,2.00,0.00,0.00,71.19,50.03,59.47,78.46,29.79,37.01,57.33,43.38
"57V",1.00,2.00,0.00,0.00,67.42,50.40,59.01,79.80,32.14,35.69,50.95,
"T30",3.00,3.00,0.00,0.00,97.05,,63.60,89.14,43.91,53.41,84.36,60.04
"R74",3.00,3.00,3.00,3.00,84.36,53.33,59.79,81.38,35.81,43.27,71.22,51.00
"76T",1.00,2.00,0.00,0.00,71.66,49.04,58.45,82.33,30.48,37.65,57.75,42.42
"AG61",1.00,3.00,3.00,2.00,73.47,49.84,58.87,79.27,36.36,44.12,60.13,45.08
"56S",1.00,2.00,0.00,0.00,68.82,51.94,58.21,76.39,29.59,36.18,53.96,37.35
"08N",2.00,3.00,3.00,3.00,95.15,56.77,66.66,90.91,48.24,56.52,81.66,56.34
"M333",3.00,3.00,3.00,3.00,78.61,49.51,59.96,82.78,32.33,45.14,63.93,42.41
"16L INF 2006",,,,,,,,,,,,
"25O",2.00,3.00,0.00,0.00,80.92,51.99,64.03,85.01,33.59,43.06,66.62,48.40
"87N",1.00,3.00,3.00,3.00,72.80,51.84,60.16,82.12,39.32,43.25,58.31,38.49
"Z00",3.00,3.00,3.00,3.00,100.20,58.92,69.27,91.34,37.15,56.02,83.86,65.55
"A71",,,,,,,,,,,,
"AD66",1.00,3.00,3.00,3.00,79.40,55.67,58.49,84.52,41.39,52.96,67.40,44.96
"B76",3.00,3.00,0.00,0.00,98.64,,72.20,101.13,44.66,44.75,82.90,57.33
"G43 INF 2002",1.00,1.00,1.00,1.00,60.21,,,,24.82,30.74,42.70,29.79
"AL73",1.00,2.00,2.00,1.00,69.97,52.37,63.36,79.75,29.97,40.41,53.65,40.16
"28V",,,,,,,,,,,,
"X55",3.00,3.00,3.00,3.00,79.47,53.09,60.18,82.48,44.62,47.80,68.72,50.29
"AG72",1.00,3.00,3.00,3.00,81.62,53.56,61.66,85.93,36.76,41.34,65.88,49.86
"87S",,,,,,,,,,,,
"L199",3.00,3.00,3.00,3.00,80.99,53.58,63.26,83.07,43.36,50.28,69.68,53.58
"89A",3.00,3.00,3.00,3.00,83.25,53.67,63.37,86.18,46.65,54.43,71.96,54.38
"52T",1.00,3.00,3.00,2.00,70.57,53.28,58.38,78.18,32.26,42.82,57.56,40.76
"AH24",1.00,3.00,3.00,1.00,70.36,50.34,59.09,76.30,31.89,41.83,53.90,42.02
"9Z",3.00,3.00,3.00,3.00,96.90,58.37,69.02,90.04,47.38,56.14,81.05,59.24
"H84",3.00,3.00,3.00,3.00,98.49,59.36,68.03,93.32,49.02,54.64,88.62,65.95
"I26",1.00,3.00,3.00,3.00,89.82,56.23,64.52,89.90,41.73,53.50,78.31,59.51
"H74",3.00,3.00,3.00,3.00,85.65,55.42,62.58,85.13,45.54,53.85,73.41,55.26
"AL43 ""Gizmo""",1.00,2.00,2.00,1.00,68.19,51.17,60.86,83.59,31.43,42.71,50.95,36.51
"63Z",1.00,1.00,1.00,1.00,60.65,48.20,58.84,74.56,26.73,31.11,44.08,31.00
"M511",3.00,3.00,3.00,3.00,77.04,51.52,60.40,78.32,33.68,40.33,64.82,45.74
"Z10",3.00,3.00,3.00,3.00,94.89,57.88,65.34,89.92,39.47,51.16,79.53,57.65
"AJ92 ""Leslie""",,,,,,,,,,,,
"AK89",1.00,3.00,2.00,1.00,66.58,51.17,57.99,78.74,31.34,42.40,51.93,35.89
"AD03",1.00,3.00,3.00,3.00,74.02,53.64,59.71,81.62,35.89,46.61,61.14,46.02
"AL64",1.00,1.00,1.00,1.00,61.85,,60.68,,24.52,31.84,43.85,29.61
"X87",3.00,3.00,0.00,0.00,87.55,55.87,62.91,88.79,39.87,44.41,71.26,58.71
"56Z",1.00,1.00,0.00,0.00,59.67,44.36,58.70,73.43,24.72,32.25,44.07,32.68
"AM60",1.00,1.00,1.00,1.00,61.27,,59.00,,25.57,35.26,45.70,33.92
"AG06",1.00,1.00,1.00,1.00,64.30,50.05,,79.37,23.68,38.61,48.44,32.85
"97S",,,,,,,,,,,,
"R75",3.00,3.00,3.00,3.00,81.91,58.87,64.99,86.13,42.22,47.83,71.11,51.95
"M486",3.00,3.00,3.00,3.00,77.77,49.13,60.03,80.35,34.26,47.72,64.17,51.68
"AG52",1.00,3.00,3.00,3.00,74.50,53.12,59.88,83.75,32.06,42.03,63.86,43.94
"AK31",1.00,1.00,0.00,0.00,65.71,47.50,57.36,73.12,26.55,36.16,50.30,32.73
"V45",3.00,3.00,3.00,3.00,,,63.32,93.89,38.97,48.81,83.39,62.24
"19I",,,,,,,,,,,,
"I47",3.00,3.00,3.00,3.00,96.07,,62.53,92.16,,,,67.05
"94O",,,,,,,,,,,,
"55R",,,,,,,,,,,,
"3R3",,,,,,,,,,,,
"8E2",,,,,,,,,,,,
"2Q0",,,,,,,,,,,,
"62S",,,,,,,,,,,,
"4J6",,,,,,,,,,,,
"43N",,,,,,,,,,,,
"9I5",,,,,,,,,,,,
"2S6",,,,,,,,,,,,
"3N4",,,,,,,,,,,,
"41N",,,,,,,,,,,,
"4S0",,,,,,,,,,,,
"3R1",,,,,,,,,,,,
"5J6",,,,,,,,,,,,
"1G8",,,,,,,,,,,,
"5H7",,,,,,,,,,,,
"20S",,,,,,,,,,,,
"4C6",,,,,,,,,,,,
"03Z",,,,,,,,,,,,
"4J0",,,,,,,,,,,,
"7E0",,,,,,,,,,,,
"91O",,,,,,,,,,,,
"8L6",,,,,,,,,,,,
"9I7",,,,,,,,,,,,
"6B4",,,,,,,,,,,,
"4N8",,,,,,,,,,,,
"2R4",,,,,,,,,,,,
"5B6",,,,,,,,,,,,
"7E3",,,,,,,,,,,,
"9C6",,,,,,,,,,,,
"3P2",,,,,,,,,,,,
"36O",,,,,,,,,,,,
"7L7",,,,,,,,,,,,
"49Z",,,,,,,,,,,,
"80S",,,,,,,,,,,,
"6H6",,,,,,,,,,,,
"2C0",,,,,,,,,,,,
"16S",,,,,,,,,,,,
"5I9",,,,,,,,,,,,
"2E9",,,,,,,,,,,,
"3A9",,,,,,,,,,,,
"1M5",,,,,,,,,,,,
"9J1",,,,,,,,,,,,
"75N",,,,,,,,,,,,
"9Q3",,,,,,,,,,,,
"40R",,,,,,,,,,,,
"L23",,,,,,,,,,,,
"Z21",,,,,,,,,,,,
"78E",,,,,,,,,,,,
"18A",,,,,,,,,,,,
"C53",,,,,,,,,,,,
"G43",,,,,,,,,,,,
"81B",1.00,2.00,2.00,1.00,65.20,50.69,56.28,76.90,32.40,38.14,53.61,37.29
"7J2",,,,,,,,,,,,
"00R",1.00,3.00,3.00,3.00,77.23,55.68,62.84,87.53,41.56,44.58,65.63,47.77
"4M4",3.00,3.00,3.00,3.00,80.25,55.25,62.35,89.49,39.70,44.49,65.01,53.99
"7S5",,,,,,,,,,,,
"9A7",,,,,,,,,,,,
"58R",,,,,,,,,,,,
"O34",,,,,,,,,,,,
"F38",,,,,,,,,,,,
"78Z",3.00,3.00,3.00,3.00,79.75,55.30,62.34,86.98,39.07,50.32,69.30,61.32
"L80",,,,,,,,,,,,
"84R",,,,,,,,,,,,
"4P6",1.00,3.00,3.00,3.00,79.08,,,,39.12,52.64,64.94,48.07
"1R1",1.00,3.00,3.00,3.00,78.07,,,,38.89,48.69,67.32,47.63
"1C7",3.00,3.00,3.00,3.00,83.63,,,,43.11,55.59,71.38,53.80
"8S7",1.00,3.00,3.00,1.00,76.89,,,,36.25,51.93,65.69,43.11
"6S2",1.00,3.00,3.00,1.00,75.43,,,,38.81,46.75,61.47,47.28
"2R9",1.00,3.00,3.00,3.00,70.28,,,,39.62,45.59,56.34,43.67
"4S8",1.00,3.00,3.00,1.00,74.58,,,,38.31,49.79,62.77,54.48
"6O7",1.00,3.00,3.00,3.00,76.48,,,,42.53,52.51,64.24,50.87
"4R3",1.00,3.00,3.00,1.00,78.50,,,,41.11,50.71,66.30,51.95
"7S5",1.00,3.00,3.00,1.00,71.88,,,,39.29,47.23,57.71,43.55
"5S1",1.00,3.00,3.00,1.00,73.51,,,,36.69,47.77,58.91,42.53
"1P5",1.00,3.00,3.00,3.00,89.36,,,,38.87,56.10,79.87,62.43
"INF-1E2",,,,,,,,,,,,
"INF-1L1",,,,,,,,,,,,
"3O7",1.00,3.00,3.00,3.00,88.23,,,,43.42,57.39,77.68,55.42
"8T5",1.00,3.00,3.00,1.00,75.28,,,,39.52,49.01,63.61,45.44
"5S3",1.00,3.00,3.00,1.00,73.75,,,,37.91,47.24,58.33,39.34
"4T4",1.00,3.00,3.00,2.00,70.57,,,,37.48,47.63,61.28,42.68
"5L3",3.00,3.00,3.00,3.00,94.64,,,,46.04,56.95,80.05,56.62
"1T9",1.00,3.00,3.00,2.00,76.31,,,,39.07,44.86,61.12,43.01
"1S8",1.00,3.00,3.00,1.00,80.49,,,,44.44,51.65,72.28,53.66
"1C5",,,,,,,,,,,,
"3Q9",1.00,3.00,3.00,2.00,81.41,,,,44.17,51.98,71.31,50.89
"37V",3.00,3.00,3.00,3.00,85.78,,,,43.56,49.86,69.92,57.34
"4R4",1.00,3.00,3.00,3.00,77.48,,,,41.95,48.33,64.76,45.24
"2O7",1.00,3.00,3.00,3.00,75.37,,,,42.38,44.97,65.71,44.44
"6L1",3.00,3.00,3.00,3.00,83.30,,,,42.03,48.63,68.19,49.48
"44V",,,,,,,,,,,,
"6U6",,,,,,,,,,,,
"8H2",,,,,,,,,,,,
"3R9",,,,,,,,,,,,
"6S7",,,,,,,,,,,,
"6L3",,,,,,,,,,,,
"1L1",,,,,,,,,,,,
"0L5",,,,,,,,,,,,
"60R",3.00,3.00,3.00,3.00,84.39,,,,39.53,53.23,70.39,61.23
"7O3",,,,,,,,,,,,
"3O3",,,,,,,,,,,,
"3F5",,,,,,,,,,,,
"4T2",,,,,,,,,,,,
"2K0",,,,,,,,,,,,
"0T8",,,,,,,,,,,,
"3E4",,,,,,,,,,,,
"6L4",,,,,,,,,,,,
"6D4",,,,,,,,,,,,
"4L7",,,,,,,,,,,,
"2M4",,,,,,,,,,,,
"2T5",1.00,3.00,3.00,3.00,71.90,,,,35.50,42.78,58.21,39.02
"8S9",1.00,2.00,3.00,1.00,82.03,,,,43.33,47.36,68.51,52.06
"1E2",3.00,3.00,3.00,3.00,81.88,,,,43.22,53.20,68.20,50.26
"4Q4",1.00,3.00,3.00,3.00,74.20,,,,40.14,47.03,64.23,46.06
"1O9",1.00,3.00,3.00,3.00,74.44,,,,36.07,45.53,60.31,47.19
"9Q5",1.00,3.00,3.00,3.00,73.31,,,,38.21,50.06,62.49,46.69
"6K6",3.00,3.00,3.00,3.00,78.86,,,,40.54,50.20,66.65,53.63
"7J7",3.00,3.00,3.00,3.00,77.63,,,,39.67,48.44,66.24,49.87
